input_row_key,input_company_name,company_name,veridion_id,match_score,input_main_country,main_country,input_main_city,main_city,website_url,primary_email,employee_count,revenue,qc_flags
230,HEWLETT-PACKARD SVERIGE AB,Hewlett-Packard Sverige AB.,4676a351-f930-11ed-b4e8-cf8e051b3eab,83.87,Sweden,Sweden,,Malmo,,,,,"missing_website, missing_email, missing_year_founded"
231,"HIGH TOUCH, INC.",High Touch High Tech,973dd312-93e4-11eb-90d2-e3355a7e800b,83.33,United States,United States,Los Angeles,Los Angeles,http://sciencemadefunwla.net/,info@sciencemadefunwla.net,75.0,5300000.0,missing_year_founded
232,HOLDSPORT.DK ApS,Holdsport,acbf3216-93e4-11eb-a746-fdabd18be9c6,83.2,Denmark,Denmark,Aarhus,Aarhus,https://www.holdsport.dk/,mia75madsen@gmail.com,20.0,139000.0,ok
233,HOPPECKE BATTERIEN GMBH & CO. KG,Hoppecke Batterien bremecketal,421f907b-c406-11ef-abec-3bdf402d3fc2,63.71,Germany,Germany,,Brilon,,,,,"missing_website, missing_email, missing_year_founded"
234,HP INC (THAILAND) COMPANY LIMITED,B.M.G CORPORATION CO LTD.,015d07c4-93e5-11eb-9937-4fab995bf8ff,52.76,Thailand,Thailand,Bang Rak District,Bang Rak,https://www.bmgcorporationltd.com/,bmgcorporationltd@gmail.com,75.0,2426858.0,ok
235,HP INC DANMARK ApS,HP Inc Denmark ApS.,e861f812-cf3e-11ed-a9e6-41f52173ea03,90.14,Denmark,Denmark,Lillerød,Lillerød,,,,,"missing_website, missing_email, missing_year_founded"
236,HP NORGE AS,HP Norge,6fb6df80-918f-11ed-9198-5108792e5842,90.53,Norway,Norway,Bærum,Bærum,https://hp-norge.no/,hp.info@fremtidskontoret.no,75.0,,missing_year_founded
237,Hp Pps Sales Sdn. Bhd.,HP PPS Sales Sdn Bhd.,d5c3fb2e-a8c9-11ef-9c3c-1f32e3c7982a,98.6,Malaysia,Malaysia,Kuala Lumpur,Kuala Lumpur,https://hp-aipcvideocontest.com/,,,,"missing_email, missing_year_founded"
238,HP PPS SINGAPORE (SALES) PTE. LTD.,HP Alumni Singapore,043024f0-93e5-11eb-b5f6-816dd10ac7b0,63.96,Singapore,Singapore,Bukit Merah,Singapore,https://shpa.org.sg/,hpa.secretariat@gmail.com,4.0,935706.0,ok
239,HUAWEI INTERNATIONAL PTE. LTD.,Huawei Concept Store NEX,21a19426-1b00-11ec-a369-3dffd1104e43,61.67,Singapore,Singapore,,,,,,,"missing_website, missing_email, missing_year_founded"
240,Huawei Technologies (Bangladesh) Limited.,Bumblebee Tech,0c3e379f-93e5-11eb-a33a-a3dfba582839,51.82,Bangladesh,Bangladesh,,Dhaka,http://www.bumblebeetech.com.bd/,sales@bumblebeetech.com.bd,9.0,9800000.0,ok
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,Xplora Technologies Denmark,3821892f-0c58-11ec-a1e5-5b23ac48a38b,80.0,Denmark,Denmark,Copenhagen,Copenhagen,https://xplora.dk/,kristinna.kristensen@xplora.com,75.0,17710244.0,missing_year_founded
242,Huawei Technologies (Malaysia) Sdn. Bhd.,Huawei Technologies Malaysia Sdn Bhd TRX,3e229adb-f5be-11ed-9659-9b00f4ea9e93,75.5,Malaysia,Malaysia,Kuala Lumpur,Kuala Lumpur,,,,,"missing_website, missing_email, missing_year_founded"
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",Huawei Technologies Thailand Co Ltd.,98a3b367-2d1d-11ed-bff5-21b6c2658068,72.63,Thailand,Thailand,Bangkok,,https://www.transformex.org/,,,,"missing_email, missing_year_founded"
244,HUAWEI TECHNOLOGIES NORWAY AS,Huawei Technologies Norway AS,fea798e2-1afc-11ec-9308-05476ec24aab,95.0,Norway,Norway,Bærum,Bærum,,,,,"missing_website, missing_email, missing_year_founded"
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Huawei Technologies Pakistan,4bd95951-e516-11ed-ae31-691dccb8b954,70.41,Pakistan,Pakistan,Islamabad,Lahore,,,,,"missing_website, missing_email, missing_year_founded"
246,Huawei Technologies Sweden AB,Huawei Sweden Hackathon,e0fcb950-453e-11ee-9a94-efaadc7f2382,74.62,Sweden,Sweden,,,https://huaweihackathon2023.se/,,,,"missing_email, missing_year_founded"
247,HUBER+SUHNER A/S,Huber Suhner A/S.,7d5aecb0-1b05-11ec-88d5-df9161de908b,79.55,Denmark,Denmark,Furesø Municipality,Værløse,,,,,"missing_website, missing_email, missing_year_founded"
248,Huber+Suhner AG,Huber Suhner AG,30069d60-1403-11ec-a8a5-7542bec9389d,86.0,Switzerland,Switzerland,Herisau,Pfäffikon,http://exhubersuhner.ch/,kassier@exhubersuhner.ch,150.0,37782676.0,missing_year_founded
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER Polatis Limited sp.z o.o.,6e3a4071-93e4-11eb-be3a-7f925cb94351,32.69,India,United Kingdom,New Delhi,Cambridge,https://www.polatis.com/,info.polatis@hubersuhner.com,150.0,7800000.0,country_mismatch
250,Hum Network Limited,Hum Network,395074a2-93e5-11eb-a746-fdabd18be9c6,74.0,Pakistan,Pakistan,Saddar Town,Karachi Division,https://www.humnetwork.tv/,mohsin.naeem@hum.tv,721.0,5750132.0,ok
251,Human Edge Management AG,Human Edge,14161f0e-93e5-11eb-97db-273ba5953680,75.29,Switzerland,Switzerland,Basel,Basel,http://human-edge.com/,info@human-edge.com,29.0,6658730.0,ok
252,Hydro Energi AS,Hydro Rein,f035adb0-d13e-11ec-a4fa-c3f40e4b757a,64.0,Norway,Norway,Oslo,Oslo,https://www.hydrorein.com/,rein@hydro.com,105.0,159607200.0,ok
253,IBM DANMARK A/S,IBM CIC.,ccf0aeb1-1b03-11ec-a15b-458b278fe121,45.87,Denmark,Denmark,,Copenhagen,,,,,"missing_website, missing_email, missing_year_founded"
254,Idemia France SAS,IDEMIA France SAS.,33e93227-8a9a-11ec-8f0a-eb02b2415b08,88.29,France,France,,Courbevoie,https://www.bioscrypt.com/,,,2600000000.0,missing_email
255,OBERTHUR TECHNOLOGIES NORWAY AS,Oberthur Technologies,03831c14-93e5-11eb-a33a-a3dfba582839,53.46,Norway,France,Stavanger,Paris,https://www.oberthur.com/,,14000.0,3218017536.0,"missing_email, country_mismatch"
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano Bank Leasing,5b5ec89c-aab9-11ef-8c37-f97fe3d0526b,66.09,Denmark,Denmark,Glostrup,Glostrup,https://www.vinnuleasing.fo/,kbr@ikano.dk,,,missing_year_founded
257,Imi Mobile Vas Limited,Bangla Trac Miaki Vas Limited,d17fb890-2507-11ec-af5c-e506962f8a3b,60.29,Bangladesh,Bangladesh,,Dhaka,,,,,"missing_website, missing_email, missing_year_founded"
258,IMIMOBILE EUROPE LIMITED,IMImobile,df37ba50-93e4-11eb-b89f-536884b3e7dd,72.73,United Kingdom,United Kingdom,London,London,https://imimobile.com/,info@imimobile.com,1100.0,134771712.0,ok
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,Private Helipad Ali Villa,01004641-1dd8-11ef-9268-316fc8e174dd,56.37,Pakistan,Pakistan,Karachi,Karachi,,,,,"missing_website, missing_email, missing_year_founded"
260,INFINERA CORPORATION,INFINERA CORP,3eb2bbab-17c0-11f0-af94-ddfd1c46b53d,87.27,United States,United States,San Jose,San Jose,https://www.infinerac.xyz/,sale@infinerac.xyz,,,missing_year_founded
261,INFOMEDIA A/S,INFOMEDIA,fa89bf14-93e4-11eb-9937-4fab995bf8ff,89.09,Denmark,Denmark,Copenhagen,Copenhagen,https://infomedia.dk/,support@infomedia.dk,200.0,16000000.0,ok
262,INFOSYS LIMITED,Infosys Limited,dcc5e190-22df-11ec-817c-6169a8cec47d,95.0,India,India,Bengaluru,Bengaluru,,,,,"missing_website, missing_email, missing_year_founded"
263,Ingram Micro Mobility Sweden AB,INGRAM MICRO NORDIC LOGISTICS AB.,23bb110e-49a8-11ef-b831-79711486170a,58.75,Sweden,Sweden,,Borås,,,3.0,,"missing_website, missing_email, missing_year_founded"
264,inlumi ApS,InLumi DOT,72c0cb60-0a5c-11ed-93fa-95e7af8bdf7c,72.0,Denmark,Denmark,Ballerup Municipality,Assens Municipality,https://inlumidot.dk/,info@inlumidot.dk,8.0,1310411.0,missing_year_founded
265,INSIDER SECURITY PTE. LTD.,InsiderSecurity,b99023f2-93e4-11eb-a33a-a3dfba582839,73.9,Singapore,Singapore,Singapore,,https://insidersecurity.co/,hello@insidersecurity.co,32.0,8417258.0,ok
266,INTEGRITY RISK INTERNATIONAL LLC,Integrity Risk International,99015501-93e4-11eb-b4a6-27899be4e45d,96.0,United States,United States,Reston,Reston,https://www.integrityriskintl.com/,info@integrityriskintl.com,42.0,10685824.0,ok
267,Intouch Insight Inc.,Intouch Insight,886a8187-93e4-11eb-b4a6-27899be4e45d,91.43,Canada,Canada,Ottawa,Ottawa,https://www.intouchinsight.com/,letschat@intouchinsight.com,180.0,15500000.0,ok
268,Intrum Debt Finance AG,FINANCE SKY,04fe7362-01b4-11ef-ade1-91904611b689,59.09,Switzerland,Switzerland,Zoug,Baar,https://www.financesky.ch/,info@financesky.ch,5.0,1033708.0,ok
269,ADVIS A/S,Advis,0cdd9ee4-04c2-11ec-88e6-abf0591e0a83,47.86,Denmark,Sweden,Copenhagen,,https://advis.se/,info@advis.se,30.0,3571306.0,country_mismatch
270,IPG MEDIABRANDS (SINGAPORE) PTE. LTD.,IPG Mediabrands APAC,9b3460e0-4e9a-11ef-9005-197c1f23de9c,62.89,Singapore,Singapore,,Singapore,,,20.0,4481691.0,"missing_website, missing_email"
271,Ipsos Sdn. Bhd.,Ipsos Sdn Bhd.,dff13de7-1afd-11ec-a31a-a7a88bbb321b,82.93,Malaysia,Malaysia,,Kuala Lumpur,,,,,"missing_website, missing_email, missing_year_founded"
272,ISS Facility Services A/S,ISS Facility Services Ltd.,52dd79a7-64a6-11ee-8ba4-c1d00e9cebfd,89.41,Denmark,Denmark,Gladsaxe Municipality,Gladsaxe Municipality,https://frontend-issworld-demo.vercel.app/en,press@group.issworld.com,,,ok
273,ISS FACILITY SERVICES AB,ISS Facility Services AB.,4cf5285b-27d1-11ef-bd6f-218060e3190a,83.78,Sweden,Sweden,,Västervik,,,,,"missing_website, missing_email, missing_year_founded"
274,ISS FACILITY SERVICES AS,ISS Facility Services AS,efbe1611-263f-11ec-b5b4-bfd9daeb9f18,100.0,Norway,Norway,Oslo,Oslo,https://kantinebetaling.no/,,,,"missing_email, missing_year_founded"
275,ISS GLOBAL A/S,ISS GLOBAL,03a29e1d-0e0f-11ec-9e7a-c7c07683508d,55.0,Denmark,United Kingdom,Gladsaxe Municipality,London,https://iss-global-bmt.com/,ahmed@iss-global-bmt.com,75.0,27084392.0,"country_mismatch, missing_year_founded"
276,ITECTRA A/S,Itectra,6d50f1e1-93e4-11eb-b4a6-27899be4e45d,76.67,Denmark,Denmark,Aalborg Municipality,Aalborg,https://itectra.com/,info@itectra.com,12.0,2697310.0,ok
277,JACK OF DIGITAL (PRIVATE) LIMITED,Jack of Digital,aceeb54f-027f-11ec-adbd-5ff720d6d289,77.5,Pakistan,Pakistan,Saddar Town,Saddar Town,https://jackofdigital.com/,info@jackofdigital.com,38.0,1000000.0,ok
278,AEON DANMARK A/S,Aeon art,799f4640-93e4-11eb-97db-273ba5953680,65.0,Denmark,Denmark,Vejle,Kastrup,https://aeonart.co/,info@aeonart.co,1.0,96339.0,missing_year_founded
279,Jastel Network Co Ltd,Cloud It Network,1d57bf00-0a1a-11ec-8b9b-3d48f87783fc,68.92,Thailand,Thailand,Pak Kret City Municipality,Chatuchak,https://www.clouditnetwork.com/,sales@clouditnetwork.com,,,missing_year_founded
280,JLL Corporate Solutions AB,JLL CORPORATE SOLUTIONS AB.,117f0e3f-9c88-11ef-8bab-03376d671938,83.87,Sweden,Sweden,,Stockholm,,,,,"missing_website, missing_email, missing_year_founded"
281,JOB-INDEX A/S,Jobindex,95040fb3-93e4-11eb-9937-4fab995bf8ff,85.71,Denmark,Denmark,Copenhagen,Copenhagen,https://jobindex.tv/,,75.0,6598815.0,"missing_email, missing_year_founded"
282,JOBSTREET.COM PTE LTD,International Tax Management,04f6a945-93e5-11eb-8474-3bbe2d07207d,59.59,Singapore,Singapore,Singapore,Singapore,https://itm.com.sg/,nico.derksen@itm.com.sg,3.0,154088.0,ok
283,JOHNSON CONTROLS DENMARK APS,Johnson Controls Denmark ApS Head office,3029aeeb-1b04-11ec-be44-b33b64e33ebc,84.41,Denmark,Denmark,Aarhus,Aarhus,,,,,"missing_website, missing_email, missing_year_founded"
284,JONES LANG LASALLE PROPERTY CONSULTANTS PTE LTD,Jones Lang Lasalle Property Consultants Pte. Ltd.,a0c7c82f-a62d-11ed-b2cd-53de41d2c5f2,83.75,Singapore,Singapore,,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
285,Kahoot! Denmark ApS,Kahoot,14b174a0-93e5-11eb-8ad6-7326edce8d21,33.8,Denmark,Norway,Copenhagen,Oslo,https://kahoot.com/,privacy@kahoot.com,422.0,163000000.0,country_mismatch
286,KAMTOWER DANMARK A/S,Sun Creature,2412ae54-93e5-11eb-919a-b3f9a5ad205c,55.0,Denmark,Denmark,Copenhagen,Copenhagen,https://suncreature.com/,contact@suncreature.com,75.0,14129701.0,missing_year_founded
287,KANTAR TNS AS,Kantar,0013bee4-93e5-11eb-b89f-536884b3e7dd,77.89,Norway,Norway,Oslo,Oslo,https://kantar.no/,heidi.stamgaard@kantar.com,150.0,46283712.0,missing_year_founded
288,"Kaon Broadband Co.,Ltd.",KAON BROADBAND,39d1a58b-0586-11ec-ad6d-99fb67e6c4ba,85.41,South Korea,South Korea,Seongnam-si,Seongnam-si,http://www.kaonbroadband.com/home.do?lang=en,,,,"missing_email, missing_year_founded"
289,KERRY FREIGHT PAKISTAN (PRIVATE) LIMITED,Kerry Freight Pakistan PVT LTD.,da7ed6a5-fb93-11ee-aa89-23a399016fc1,68.94,Pakistan,Pakistan,,Karachi,,,,,"missing_website, missing_email, missing_year_founded"
290,Kerry Logistics Network Limited,Kerry Logistics,d06cf44c-93e4-11eb-a33a-a3dfba582839,69.13,Hong Kong,Hong Kong,Kwai Chung,Hong Kong Island,https://kerrylogistics.com/,contact@kerrylogistics.com,42000.0,6834542080.0,ok
291,KINLY HOLDING AS,Kinly AS avd Trondheim,ea275f75-2672-11ee-aaf2-7fedf3310a03,56.58,Norway,Norway,Stavanger,Trondheim,,,,,"missing_website, missing_email, missing_year_founded"
292,KINNARPS A/S,Kinnarps,b0eab351-93e4-11eb-be5a-4f810ab55f2e,78.0,Denmark,Denmark,Brøndby,Brøndbyvester,https://www.kinnarps.dk/,info@kinnarps.dk,150.0,46535336.0,ok
293,KLM-ROYAL DUTCH AIRLINES Filial av utenlandsk foretak.,Foretak. KLM-Royal Dutch Airlines filial Av utenlandsk,db8d8f95-f669-11ed-a149-9b392686bc00,95.0,Norway,Norway,Oslo,Oslo,,,,,"missing_website, missing_email, missing_year_founded"
294,KM TELECOM DANMARK A/S,KM TELECOM,483419e2-93e5-11eb-8474-3bbe2d07207d,77.5,Denmark,Denmark,Fredericia Municipality,Fredericia Municipality,https://km-telecom.com/,mail@km-telecom.com,150.0,57397932.0,missing_year_founded
295,KMD Venture A/S,Venture Group A/S.,04664e62-f73e-11ed-828d-457da4dc0427,68.64,Denmark,Denmark,Ballerup,Aalborg,,,,,"missing_website, missing_email, missing_year_founded"
296,KODA,AUTOR,34512921-cd98-11ec-8506-afdec304713d,53.33,Denmark,Denmark,Copenhagen,Copenhagen,https://www.autor.dk/,autor@autor.dk,75.0,11562935.0,missing_year_founded
297,KOLEGRUPPEN OST ApS,Kølegruppen Øst ApS.,48005fb1-93e5-11eb-8474-3bbe2d07207d,82.31,Denmark,Denmark,Ishøj Municipality,Silkeborg,https://koelegruppen.dk/,info@koelegruppen.dk,75.0,15878717.0,ok
298,KOMMANDITAKTIESELSKABET FREDERIKSSUND SHOPPINGCENTER,Frederikssund Traktor- og Maskinservice,01e4df40-250a-11ec-849c-ffcf1f4730e5,59.29,Denmark,Denmark,Aalborg,Frederikssund,,,,,"missing_website, missing_email, missing_year_founded"
299,KORN FERRY (UK) LIMITED,Korn Ferry,2a5d0b59-1b05-11ec-8de4-3bb83042adac,71.36,United Kingdom,United Kingdom,London,London,,,,,"missing_website, missing_email, missing_year_founded"
300,Kpmg AS Hovedkontor,Kpmg AS,f06c2d62-93e4-11eb-919a-b3f9a5ad205c,62.31,Norway,Norway,Oslo,Vegårshei,http://www.kpmg.no/,,,,"missing_email, missing_year_founded"
301,KROLL ASSOCIATES U.K. LIMITED,Kroll,52c95451-18ff-11f0-b726-e3ae0b5c2c98,57.65,United Kingdom,United Kingdom,London,London,https://krollescrow.com/en/services/agency-and-trustee-services/escrow-agent.html,mediarelations@kroll.com,,,ok
302,Kromann Reumert,Kromann Reumert,76c8a6a0-93e4-11eb-b89f-536884b3e7dd,100.0,Denmark,Denmark,Copenhagen,Copenhagen,https://kromannreumert.com/,mail@kromannreumert.com,620.0,104010784.0,ok
303,LOXYSOFT AS,Bording Cognito AS,179b9c40-93e5-11eb-97db-273ba5953680,64.83,Norway,Norway,Oslo,Oslo,https://cognito.no/,hei@cognito.no,17.0,5513354.0,ok
304,LEASE PLAN FINANS A/S,LEASE A BOX,b62def1d-09ce-11ed-b7b2-8da18dc3cc6a,60.0,Denmark,Denmark,Brøndby,Helsinge,https://www.leaseabox.dk/,info@leaseabox.dk,15.0,772224.0,missing_year_founded
305,LeasePlan Sverige AB,Leaseplan,fb1700e9-1b5d-11ec-9e2d-97948a03f19d,77.24,Sweden,Sweden,Solna,Solna,https://www.leaseplan.se/,,1.0,9000000.0,missing_email
306,LEOCH BATTERY PTE. LTD.,LEOCH Battery,9b2222a0-9c13-11ec-a427-3716f54dd1e5,83.33,Singapore,Singapore,Singapore,Singapore,http://leoch.sg/,marketing.apac@leoch.com,55.0,20758510.0,ok
307,LINKEDIN IRELAND UNLIMITED COMPANY,LinkedIn Ireland Unlimited Company,87a7dad6-cd82-11ec-b775-d339108ca9d0,65.0,Ireland,Czechia,Dublin 2,Brno,https://schmuckhilft.info/,info@roboticky-vysavac.cz,30.0,3201810.0,country_mismatch
308,LINKEDIN SINGAPORE PTE. LTD.,Linkedin Local Singapore,bd538962-a9a1-11ec-819d-93d1c51cb0f0,86.15,Singapore,Singapore,Singapore,Singapore,https://www.localx.org/,,,,missing_email
309,L.M. Ericsson Bangladesh Ltd.,LM Ericsson Bangladesh Ltd.,8fc467df-1b06-11ec-a68d-499e0c2c3a34,82.86,Bangladesh,Bangladesh,,Chattogram,,,,,"missing_website, missing_email, missing_year_founded"
310,SCANOPTIK A/S,Torp Byg,046f9ef0-93e5-11eb-86dd-ffbd1b53140e,57.14,Denmark,Denmark,Aalborg,Aalborg,https://www.torpbyg.dk/,torpbyg@doc.e-komplet.dk,15.0,3367544.0,ok
311,LOYALTY AS,Loyalty,3700913b-93e5-11eb-a746-fdabd18be9c6,89.41,Norway,Norway,Oslo,Oslo,https://www.loyalty.no/,post@loyalty.no,180.0,17581424.0,ok
312,MAKIO ApS,MAKIO,b43ac8b9-93e4-11eb-a746-fdabd18be9c6,72.86,Denmark,Denmark,Copenhagen,Copenhagen Municipality,https://makio.dk/,hej@makio.dk,75.0,6598815.0,missing_year_founded
313,Manpower Student AB,Manpower,194b4815-93e5-11eb-a736-0f5b20ecb2f1,75.56,Sweden,Sweden,Solna,Solna,https://www.manpower.se/sv/,,330.0,14684310.0,missing_email
314,MANPOWER AS,MANPOWER,753387b2-93e4-11eb-aa66-9b8d95e2171b,90.53,Norway,Norway,Oslo,Oslo,https://www.manpower.no/nb,,4000.0,487000.0,missing_email
315,Mapspeople A/S,MapsPeople,9e655640-93e4-11eb-a736-0f5b20ecb2f1,90.0,Denmark,Denmark,Nørresundby,Nørresundby,https://www.mapspeople.com/,pc@mapspeople.com,130.0,6800000.0,ok
316,MARKEDSSJEFENE AS,Markedssjefene,49eaca92-93e5-11eb-a33a-a3dfba582839,94.19,Norway,Norway,Oslo,Oslo,https://www.markedssjefene.no/,kontakt@markedssjefene.no,38.0,12960193.0,ok
317,JLT Denmark A/S,Colas Danmark,002ff970-93e5-11eb-8ad6-7326edce8d21,68.57,Denmark,Denmark,Lyngby-Taarbæk Municipality,Horsens,http://colas.dk/,hst@colas.dk,228.0,210093952.0,ok
318,MARSH & MCLENNAN AGENCIES AS,Gulbrandsen Agencies,9ebf87d2-0b0f-11ec-919d-09f69a4e0983,72.5,Norway,Norway,Oslo,Oslo,https://gulbrandsen-agencies.no/,gulbrandsen@gulbrandsen-agencies.no,15.0,13430305.0,ok
319,Maven Wireless Sweden AB,Maven Wireless,86550f01-93e4-11eb-97db-273ba5953680,84.21,Sweden,Sweden,Stockholms Kommun,Stockholms Kommun,https://mavenwireless.com/,info@mavenwireless.com,51.0,1600000.0,ok
320,MAVENIR SYSTEMS AB,Mavenir Systems AB.,8a8769f3-f8b6-11ed-9214-3d96876bd85b,83.38,Sweden,Sweden,Solna,Stockholm,,,,,"missing_website, missing_email, missing_year_founded"
321,MAVENIR SYSTEMS LIMITED,Mavenir Systems Inc.,778051d9-057a-11ec-b41b-d7058b59cf68,77.44,United Kingdom,United Kingdom,Reading,Henley-on-Thames,https://postsell.trade/,sales@ultravioletpools.com,,,missing_year_founded
322,MAVENIR SYSTEMS UK LIMITED,Mavenir Systems Inc.,778051d9-057a-11ec-b41b-d7058b59cf68,74.35,United Kingdom,United Kingdom,Reading,Henley-on-Thames,https://postsell.trade/,sales@ultravioletpools.com,,,missing_year_founded
323,Measat Satellite Systems Sdn. Bhd.,Measat Broadcast Systems Sdn Bhd.,8d59b57e-158e-11ee-8e47-1914f721b470,67.99,Malaysia,Malaysia,Sepang,Ipoh,,,,,"missing_website, missing_email, missing_year_founded"
324,Media Times Limited,Media Times Ltd.,37de0385-e6d6-11ed-8bb1-3d6aecbca671,76.43,Pakistan,Pakistan,Lahore District,Lahore,,,,,"missing_website, missing_email, missing_year_founded"
325,MEISEL EIENDOM AS,Meisel AS,ca6898fe-0d75-11ec-bc3a-abf705312cc2,71.54,Norway,Norway,Lier,,http://meisel.no/,,,,"missing_email, missing_year_founded"
326,META PLATFORMS IRELAND LIMITED,Meta Platforms,02ad93d6-02f0-11ed-a2a1-6d51de18d1ca,53.18,Ireland,Russia,,,https://shopgirls.ru/,girls.litvinova@gmail.com,,,"country_mismatch, missing_year_founded"
327,MICROSOFT IRELAND OPERATIONS LIMITED,Microsoft Ireland Operations,146bd77c-4d69-11ed-b869-0b9c3de59569,92.5,Ireland,Ireland,Dublin,Dublin,https://nowubuy.shop/,cusassist@outlook.com,,,missing_year_founded
328,MICROSOFT NORGE AS,Microsoft Norway,4c721116-1afb-11ec-8511-032f81df2a60,85.88,Norway,Norway,Oslo,Oslo,http://www.microsoft.no/?opi=79508299&sa=U&ved=0ahUKEwij7OnH_6OMAxVSR2wGHUtXKMIQ61gIFCgQ&usg=AOvVaw28aI1DCJkLpz6OLarH1_XD,,,,"missing_email, missing_year_founded"
329,MICROSOFT REGIONAL SALES PTE. LTD.,Micro Express Sales Pte Ltd.,161cca55-0fef-11ee-8498-a97a19847758,73.71,Singapore,Singapore,Singapore,Singapore,,,,,"missing_website, missing_email, missing_year_founded"
330,ABC KANTINEAUTOMATER ApS,ABC Spilleautomater,2c53d1f1-6cf9-11ec-a598-5f2181f71be8,74.65,Denmark,Denmark,Høje-Taastrup Municipality,Frederiksberg,https://abcspilleautomater.dk/,mail@abcbillard.dk,,,missing_year_founded
331,NW GRUPPEN A/S,SJ Gruppen,008645a7-332c-11ec-ba1b-799c0ee08065,70.0,Denmark,Denmark,Hedensted,Faaborg,https://www.sj-container.dk/,post@sj-container.dk,75.0,19908272.0,missing_year_founded
332,"MIXPANEL, INC.",Mixpanel,cd4156d5-93e4-11eb-91fb-73d498260b10,83.64,United States,United States,San Francisco,San Francisco,https://mixpanel.com/,support@mixpanel.com,450.0,127000000.0,ok
333,MNEMONIC AS,mnemonic AS.,b86d48c0-b500-11ec-92c5-7f4ee7009bc8,97.39,Norway,Norway,Oslo,Oslo,https://www.mnemonic.io/,contact@mnemonic.io,420.0,50000000.0,ok
334,MobilePeople ApS,Mobilepeople,a112cce1-0fd4-11ec-bad9-ebcc1813e8d3,81.43,Denmark,Denmark,Herlev Municipality,Herlev,https://mobilepeople.dk/,info@mobilepeople.com,15.0,1200000.0,ok
335,"MOBILEUM, INC.",Mobileum,5577f372-a5dd-11ef-aeae-313c0af7c979,83.64,United States,United States,Cupertino,Cupertino,https://f6-development-mobileum-site.azurewebsites.net/,carlos.marques@mobileum.com,,,missing_year_founded
336,MODULEX DANMARK A/S,Modulex,40e47543-93e5-11eb-8ad6-7326edce8d21,72.31,Denmark,Denmark,Billund,Billund,https://modulex.com/,marketing@modulex.com,280.0,5000000.0,ok
337,Monday. Kum Ltd.,Monday,0c78cf9d-93e5-11eb-86dd-ffbd1b53140e,72.73,Israel,Israel,Tel Aviv-Yafo,Tel Aviv-Yafo,https://monday.com/,juliettebe@monday.com,1854.0,730000000.0,ok
338,Mustika Teratai Sdn. Bhd.,Mustika Teratai Sdn. Bhd.,b67a2282-e926-11ed-bb20-d929ca7b3418,95.0,Malaysia,Malaysia,Johor Bahru,Johor Bahru,,,,,"missing_website, missing_email, missing_year_founded"
339,NAGARRO AS,Nagarro AG,227b170c-12dc-11ec-9dca-f567cb1bbc98,59.0,Norway,Germany,Oslo,Munich,https://www.scada-xsight.de/,,,,"missing_email, country_mismatch, missing_year_founded"
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,Nagarro Hiring Team,3038e1e5-f85b-11ed-b4e8-e74dfe271a42,50.16,India,India,Punjabi Bagh,North East Delhi,,,,,"missing_website, missing_email, missing_year_founded"
341,NEC CORPORATION,NEC Corporation of Malaysia,c43c3a03-93e4-11eb-8e19-198fb02d6f96,82.86,Japan,Japan,Tokyo,Tokyo,https://www.nec.com/,recruitment@nec.vn,114714.0,26541574144.0,ok
342,NEC CORPORATION OF MALAYSIA SDN. BHD.,NEC Corporation Of Malaysia Sdn. Bhd.,24db63d1-8aa4-11ec-9150-8d453a1e7910,95.0,Malaysia,Malaysia,Kuala Lumpur,Kuala Lumpur,,,240.0,26825816.0,"missing_website, missing_email"
343,NEC Scandinavia Aktiebolag,Scandinavian Packages,017131b8-046b-11ec-8cc5-dd2bf7d5b9b0,73.4,Sweden,Sweden,Stockholms Kommun,Järfälla,https://scandinavianpackages.com/,info@scandinavianpackages.com,3.0,515306.0,missing_year_founded
344,NEMTILMELD.DK ApS,NemTilmeld,0cf1a919-93e5-11eb-86dd-ffbd1b53140e,84.44,Denmark,Denmark,Nørresundby,Nørresundby,https://www.nemtilmeld.dk/,support@nemtilmeld.dk,10.0,3026908.0,ok
345,Nepa AB,Nepa Sweden AB.,b1c3fc50-93e4-11eb-a736-0f5b20ecb2f1,78.18,Sweden,Sweden,Stockholm,Stockholm,https://nepa.com/,hello@nepa.com,450.0,10200000.0,ok
346,NERAS DIREKTE AS,Neras direkte,a19f2484-93e4-11eb-b4a6-27899be4e45d,83.79,Norway,Norway,Drammen,Trondheim,https://nerasdirekte.no/,post@nerasdirekte.no,200.0,19534916.0,ok
347,Nestor Cables Oy,Nestor Cables,83ad4797-93e4-11eb-97db-273ba5953680,93.79,Finland,Finland,Oulu,Oulu,https://www.nestorcables.fi/,info@nestorcables.fi,125.0,39871916.0,missing_year_founded
